labels,text
Student,Warmth||||||||||||||||||58% Intellect|||||||||||||||||||||70% Emotional Stability||||||||||||||||||||||||74% Aggressiveness||||||||||||||||||58% Liveliness|||||||||||||||42% Dutifulness||||||||||||||||||||||||78% Social Assertiveness|||||||||||||||||||||66% Sensitivity|||||||||||||||||||||66% Paranoia||||||||||||||||||||||||||||86% Abstractness||||||||||||||||||||||||78% Introversion|||||||||||||||||||||66% Anxiety||||||||||||||||||||||||74% Openmindedness||||||||||||||||||||||||||||86% Independence|||||||||||||||||||||62% Perfectionism||||||||||||||||||58% Tension|||||||||||||||||||||66%
Student,'Power of love' They say angels birth from hell And devils warp from heaven No one knew the truth When time fled into space And space into time None shelter it with concern When love seeks to blind the heart of the lonely one None forsee its path As the blinding of love unbind it self The legends of knights in shinning armor reincarnated The soul of saints rebirth And the blessing of the gods shone once again Such awe and splendour Hidden in the seed of love itself
Student,'Flashes of life' The winds blew the memories of the dead The past flashes like a train Emotions swelled to pain sadness and joy Familiar faces carved into the graves Something emerged triumphant The icy cold swept up in a torrent devouring the warm and lush air Like a man frozen with no feelings thoughts nor love
Student,They say there is nothing we cannot overcome in life What of times when steel of determination were cut open by the blade of love Fallen so many times to dark pits Hurt torn and shattered.
Student,It was her face which etched clearly in my mind
Student,Love present past and the future Where art thou I left my dreams and hopes As the light shimmer of memories To a new land I am there Smashing the mirror I knew there was no way back Ruins of past and present lay before me Am i to find the one who i love and who love me not in the midst of the sunless lands Where the wind seems an absent vacuum And the air tainted with death My home I do not know There seems not a presence of a smoke nor shadow AS i tread lifeless waste I found a charcoal sheet Upon it wrote ' July 2 Year 3210 '
Student,Love never dies a natural death.
Student,There were so many times When i look into her eyes but yet she shun them from me So many times Is there an end I knew i must leave But where Perhaps somewhere where I can find love and care or perhaps a dark corner where i can cry alone I do not know..
Student,Fatigue reverberate though the ear Deep lines of wrinkles carved in depth Dark lines embedded by the eyes Pensive thoughts swam in the hollow pool Influx of memories flooded like streams of river Yet tainted and impure it was Strands of white brushed softly against the wind And eyes faded to dark thoughts Where death stalks in the shadow Wisdom and knowledge dwindled into the vast ocean
Student,Standing by the window Watching the bright stars shine their light Seeing her face in my mind Listening to the song of the nightingale Feeling the soft caress of the wind Dwelling in solitude -- Pieces of puzzle Fixed on piece by piece I knew so many answers Yet I fear to face them -- Call me a liar a fool But I hear not of them If there was a chance to spin the wheels of time To reach the tunnel of past and present To staunch wound which bleed in my heart -- I would still say
Student,When I saw everything cumbling before me
indUnk,I'm at work eating lunch right now.
indUnk,WellI just got out of my last class of the semester.
indUnk,I can't believe that no one has commented on my Zelda post.
indUnk,Yesterday I was driving somewhere and Mongolia crossed my mind.
indUnk,I've just checked out the page for the new Zelda game and I have to say that I can't wait for it to come out.
indUnk,Read this and rejoice (unless you live in South Carolina) That's right folks coming soon to a South Carolina near you Christian Fundamentalism They plan to break away from the nation to form an independant christian country lets all pray that they get it.
indUnk,Lately I've been having the more boring lame dreams ever.
indUnk,Sometimes I fancy myself as a fiction writer.
indUnk,I just read this story and I have to say that I don't normally get this pissed of at the sad state of affairs anymore but this one really got me going.
indUnk,Unluckily for you you have somehow landed here on my blog.
indUnk,After reading this news story I knew I had to write about it for a couple different reasons.
indUnk,It's strange to think that every person is like a walking universe.
indUnk,This is kind of a continuation of a previos story line in my blog and has to do with my job.
indUnk,I've been working on my new game for a little while now it's coming along okay.
indUnk,Yesterday was all in all a pretty good day.
indUnk,Well today is my last day of forced vacation from work and I'm kinda glad to go back because the heat is killing me.
indUnk,I don't want to make a habit of posting news stories but this is one I felt I just had to share.
indUnk,I have a meeting with my boss in about 10 minutes.
indUnk,It's funny how much time can change you without you realizing it.
indUnk,I just got back from see the new Harry Potter movie and I guess I'll say some words about it.
indUnk,All my life I've had lucid dreams dreams which you can control however when I have them it's fairly rare that I realize that I'm dreaming at the time.
indUnk,As you may have noticed by the fact that it is plainly stated above I am in a bad mood.
indUnk,Last sunday was the anniversary of the day of my birth.
indUnk,For those that don't know and since everyone that reads this knows me I'm talking to no one that's likely to see this I play in a pool tournament every thursday night.
indUnk,So today I did stupid shit like waking up and going to work and coming home and stuff then I did something pretty cool.
indUnk,Last night I was sitting on the can and had the thought that it might be a good idea to write about something that happened to me years ago just over ten years ago in fact.
indUnk,Well I've been working on my new game Earth Defender C for the past few weeks.
indUnk,Well I'm trying to sign up for classes and I'm having some problems.
indUnk,I just read this and found it pretty sad.
indUnk,As the title suggests I had a great weekend I'm just sorry that it had to end.
indUnk,I know no one care about this but I will post about it anyways.
indUnk,So this week I took a break from doing absolutely nothing with my life to go to Linuxworld and try to waste my time getting cheap Linux related junk that will collect dust in my house.
indUnk,I was telling Miss Macy about my idea that the Smurfs were communist propaganda and she told me to write it in my blog so here it goes... First off you have Papa smurf.
indUnk,What does everyone think of the new 'Shpiel of the Week' column at the side Basically it's where I use a keyword and spin a paragraph around it.
indUnk,Big Event E-Gene had his knee operation today to fix his torn ligament (soccer soccer soccer...the bane of all knees...) Went with him in the morning and checked into St Vincent's Private.
indUnk,It hasn't been a good day.
indUnk,SOMEONE PLEASE HELP ME I can't seem to see my flooble on my Mac.
indUnk,I have given up Given up on writing my essay So I just had KFC for dinner I'm gonna watch a DVD now WoopeeDOO ----------------------------------------------------------- As you can tell I'm learning and testing HTML as i go along.
indUnk,I'm supposed to be doing my essay now but am obsessed with fiddling with my Blog's appearance.
indUnk,All rites... Well then things are starting to heat up for me now..lotsa essays and stuff.
indUnk,Bras 'n Things Woohoo...went shopping again today.
indUnk,It's been awhile... Yep i'm back to blogging again...it's been quiet mostly 'coz i've been tied up with assignments n essays n stuff.
indUnk,Something Wrong with Blogger Is somthing wrong 'Coz I've fiddled around with the blog but it seems kooky.
indUnk,FINISHED 2 essays The major ones at least.
indUnk,Freedom of Speech I chanced upon this Blog as how web surfing usually goes by clicking link to link to link.
indUnk,We interrupt our regularly scheduled programme to bring you this groundbreaking news story ----------------------------------------------------------------------------- This morning at 2.30 am Miss Sarah Wong a 22 year-old woman was admitted to the Royal Melbourne Hospital after having an allergic reaction to the anti-flatulence medicine Mylanta.
indUnk,Chest Pains Part Deaux Why do I seem to always hurt the ones I love the most Why do I lash out Sometimes I just wish that they'd disappear.
indUnk,Chest Pains My heart is thumping really quickly now.
indUnk,Yet another one Yep this confirms it.
indUnk,Quizzes Here are a couple I took recently.
indUnk,Chaddy and Dandenongnongnenong I had a truly wonderful time today.
indUnk,Conversations with my sis Tess: Namu Me: er..namu Tess: Namunamunamu Me: You have namu-itis... Tess (shock horror): Namu is NOT a disease It's a way of life (Note to readers: I still have absolutely no idea what Namu is.
indUnk,Tess and Tas In the last few weeks I can safely say I was never for a moment bored.
indUnk,The Name Game I like the name Aidan (Ay-dun).
indUnk,It's one of those days It's one of those $&^$(&^& days when you just hate everything and everyone and everything around you.
indUnk,Drew drew a picture of drool... Yeppers this week is Drew Barrymore week.
indUnk,Coffee Tea or Me Thaaaaaaat's right.
indUnk,Daisies and Daffodils Oh yesterday was wonderful.
indUnk,The Big Issue I saw him at Flinder's Street Station today.
indUnk,Why I don't have a regular job any longer.
indUnk,Regret Ever had one of those moments where you coulda shoulda woulda done something if you weren't frozen by nervousness or inertia One of those moments where you miss an opportunity and it never really quite comes round again Today one of the vendors for The Big Issue came up the tram.
indUnk,It's been awhile... Yep sorry haven't been on for awhile mostly coz v.v.
indUnk,A new dawn awaits All right I have a new job up and it's starting tomorrow Excitment - it's just a simple cafe job and I'm not sure what my duties exactly are but it's in school and it's income so I'll try my best.
indUnk,New Feature Check out my brand new guestbook located at the top bar of this page next to 'blog home' and 'contact goldfish'.
indUnk,Tribute Yes the weather is fine today on the red carpet.
indUnk,New Additions I have just composed my first limerick all in the space of 5 minutes on Friday after Evie told me we were going Doncaster for Yum Cha My First Limerick There once was a girl from Doncaster Who liked to eat chips wood and plaster She fell ill one day Got taken away Leaving her house looking somewhat lacklustre Geddit Geddit She was eating her house that's why she was ill and...and... (silence from the audience) Sigh unfortunately My First Limerick hasn't quite taken off...no rave reviews and recitations have been met by either puzzled looks or blank expressions.
indUnk,JM is playing Just found out that John Mayer is playing at the HiFi Bar at Swanston Street on 29th October That's exactly one month from today Woopeedoo Will definitely go check it out man...yay
indUnk,Yay Oh happy happy sunshine song I have completed 3 of the essays due today and the 4th's due the day after the hols end.
indUnk,Blooble the Flooble Oh where oh where has my flooble gone Oh where oh where can it be With its comments features And user interactivity Oh whereoh where can it be
indUnk,RATE ME Just below the flooble box on your left there's a lil' place where you can rate my blog.
indUnk,Tired... EEk..the last leg of my essay mash..trying to read all the stuff on domesticity for TV Cultures essay except I did EXACTLY what the readings said lotsa pple so with TV..watch it in the background.
indUnk,I Recommend... Yep there's been a spate of hilarious eccentricity going on in the Wong household back in S'pore.
indUnk,2 down... 2 more to go.
indUnk,A Tribute to Shawn the Koala-who-thinks-he's-a-pirate ahem You're a little Ko-ah-lah (menacing 'arrhhhh' courtesy of Shawn along with curled paws and scrunched shoulders) You're my little Ko-ah-lah (arrrrhhhh) You like to suck on Eucalyptus You're a little Ko-ah-lahhhh (arrrrhhhh) It all began when Shawn dyed his hair so it looks like he's got a lil' tuft of red on top.
indUnk,Alpha and Omega I just returned from Alpha camp over the weekend and it was thoroughly enjoyable.
indUnk,It All Makes Sense Now As you all know I've been writing Silly Songs (aptly named Silly Songs with Sarah) for awhile now.
indUnk,Run Forrest Run I went for a run just now.
indUnk,The Day When Many Things Happened Let's start at the very beginning...a very good place to start... 12 pm Woke up feeling really shitty 'coz the night before I was all tense about my Italian Cinema take home exam question which I had no idea how to write 'coz it had to center around 2 specific topics from a list.
indUnk,Announcement NEW SHPIEL NEW SHPIEL NEW SHPIEL NEW SHPIEL NEW SHPIEL NEW SHPIEL (the column on your left...)
indUnk,I'm still here In case everyone's wondering I'm fine and no I haven't flopped out of my goldfish bowl.
indUnk,Bel's B'day I spent yesterday and today with Bel celebrating her 22nd birthday.
indUnk,My Mobile Phone...Literally (Part 2) I walked slowly towards the tram stop... all the while feeling sad and praying.
indUnk,My Mobile Phone...literally I walked towards the tram yesterday as the wind blew and the last hints of twilight shone in the sky.
indUnk,Why Why is it that you can never repeat that fresh-from-salon look even after spending hours adding mousse to your hair My hair looks more bobbish than sleek n funky.
indUnk,Thanks Thank you one and all for the support of My First Limerick As such I have come up with another: My Second Limerick There once was a phone that rang all day But the person on line had nothing to say He'd hee and haw Then mee and maw Finally deciding he'd rather not play Yeah I know it's not very good...I still like the Doncaster one better hehe...
indUnk,Highlights of the Day I streaked my hair RED And cut it short till about chin-length.
indUnk,Yummers Had a very nice night today making really yummy strawberry yoghurt ice-cream.
indUnk,Beautiful Collision She was shy and looked a little uncomfortable to be on stage for all to see.
indUnk,Rove Live I hope the 'What the...' I've sent in makes Rove's list for the final show next week.
indUnk,Nice... Had a nice day today hanging out with Charles watching The Banger Sisters and then having dinner and a date with EG.
indUnk,Music makes the people come together... How would I describe by taste in music I say eclectic.
indUnk,Training again Today's 5 hr shift was slow but still cool.
indUnk,Training It went really well and the time just flew past.
indUnk,This post was brought to you by the letters B H and G and by the number 33 Arghf.
indUnk,Birthday Part Deaux Yup yesterday went well although the picnic at the beach became a picnic behind the bathhouses 'coz the wind was so strong.
indUnk,Shameless Plug It's my Birthday today woohoo Was born 23 years ago at 1.41pm (GMT +8hrs - i.e.S'pore time).
indUnk,The things she said... 'Did you know that how you hold your chopsticks means how far away your future partner is' 'Did you know that you can eat the fish's bones If they're fried enough.'
indUnk,Bow down to the Red Dragon... To paraphrase Ray Fiennes.
indUnk,Would you like boobs with that I really really can't stand Jennifer Love Hewitt.
indUnk,Epitaph Picture a quiet graveyard in the long-distant future with craggly grey stones the smell of green green grass the trees overhanging as the sun streams through in the fading twilight.
indUnk,Have you ever I'm just wondering is it just me or does everyone sorta put on an accent when they speak with ang mohs After years of thinking such people as le poseur I've come to the conclusion that we can't help but do so as a natural human effort to communicate with others clearly.
indUnk,Emily of Emerald Hill Impressions of the lady sitting 2 rows behind us: Emily (played by Ivan Heng) says something Lady behind us : Mmmmmm..... Emily says something else Lady behind us : Mmmmmm.... Emily asks everyone if they know the recipe for Pineapple Tarts Lady behind us : Pineapple sugar er mmmmm......
indUnk,Countdowns It is... 4 days 'till Big Jon's birthday 7 days 'till essays end 9 days 'till Charles' birthday 14 days 'till mine 28 days 'till the Bic Runga concert (of which I still have to purchase the tix) 54 days 'till Christmas.
indUnk,Does everybody know what time it is It's...tool time.
indUnk,Altogether now...It's quite fun to be a Mamasan...
indUnk,And the Results are... Yippee didn't do too badly for my essays better than I expected considering all the last minute work I did hehe.
indUnk,Pedal to the Metal Had my first driving lesson with EG today at a quiet carpark in Kensington.
indUnk,Whoosh Ever felt the rush of wind against your ears as you take hairpin turns at breakneck speed Yep just did it - paid 60 buckaroos to whirl around a go-kart track for 1 hour.
indUnk,Camp Phew Just camp back from Camp.
indUnk,Lord of the (Bathtub) Rings: The Two Showers Congratulate me people.
indUnk,Intense That was the expression on Eminem's face in 8 Mile.
indUnk,There's no such thing as a free lunch But for Charles there is 'Coz he was sweet enough to drive me all the way to Ardeer which is majorly far away (although taking the M1 and West Gate Fwy cut the driving time considerably).
indUnk,Who am I really And who am I to You
indUnk,An attempt at Typographic Art... Bloop Bl00pS blooop blooop blooop blooP-a-dee-d00
indUnk,CNY just around the corner Yep it is.
indUnk,Cruise Control I had my first paid driving lesson today.
indUnk,Happy New Year From all of us here at Bloop Bloop Inc. we would like to wish everybody a wonderful 2003 full of possibilities cherished moments and blessings from the Lord God Bless everyone :-)
indUnk,Counting Crows Dan Vickrey thinks I'm cool At least my hair anyways says the lead guitarist of a truly fantastic gig on Tuesday.
indUnk,Breathe yet again Turning murmuring burning churning Swirling gasping reeling frothing Pumping Blood air feeling emotions Inside outside Won't it stop Please stop Please please stop Now
indUnk,Breathe again I remember a shpiel I put up awhile back which speaks infinite volumes about what I feel right now.
indUnk,Total Request Live Yep..I know...many people are asking for a full description of what happened that fateful day - Saturday the 15th of February 2003 (also incidentally the 15th day of the Lunar New Year - Yuan Xiao Jie or the Chinese Valentine's day).
indUnk,Happy Birthday That's what I should have said to the dear 6 year old kid who told me her birthday was yesterday.
indUnk,Hair again It's more or less faded now so it isn't that orangey.
Education,I hate having a cold especially when the weather is warm.
Education,Check out the new link on the right 100 things.
Education,At one point during every season save for summer I think that this season is my favorite time of the year.
Education,I was strolling through B&N one day and noticed that in the SAT prep section there were new materials which were not part of my SAT study path.
Education,Tonight going to my good friend's house to watch the finale of friends (um finally thank God) I was driving to the middle of nowhere.
Education,Of course I've thought about it happening.
Education,This past weekend I went to Winston-Salem NC to a cousin's wedding on my dad's side.
Education,How do we meet them When do we know they will be important in our lives What are the signs that certain people are meant to change you permanently This weekend I found a good friend and luckily she is part of my family.
Education,And it seems I should have stayed there.
Education,So I have an infection and from 6 to 10:45pm was in some SERIOUS pain.
Education,Yesterday the phone rang while I was brushing my teeth.
Education,I’ve realized it is real work being a girl.
Education,For week’s I have been wondering when exactly Father’s Day is.
Education,Last night at about 9:30 I had the bright idea of going to see “Raising Helen.” Some friends had already seen it and since I had no work the next day I could handle to the late night showing at 9:55.
Education,So I went to the doctor yesterday to get a mole checked out.
Education,I woke up early this morning to a fog a thick fog over the city.
Education,Sex and The City on TBS.
Education,And by that I mean Knitters Anonymous because I am addicted.
Education,Woke up around 11:30 which really not that late but considering it was drunk sleep it was far to early.
Education,It’s summer well almost and not officially but heat wise; it is summer in the city.
Education,There is this guy I know but he shall remain nameless although I might be related to him.
Education,Ronald Regan's body will be lying in state on Thursday at the capitol in DC.
Education,J. is a “military brat.” She’s been all over the country and Germany her family moving from place to place every few years.
Education,Restaurants are closing or are closed by now.
Education,I’m sitting at the Getty along a path to the side of one of the buildings.
Education,Why people Again google has sent someone to my site who typed in 'together to pee.'
Education,Ahh little Elizabeth Bishop was so right.
Education,The LA chronicles are not over but I have been busy washing clothes making gifts and repacking for another weekend of wedding festivities.
Education,Lots of things to say but I'm tired and trying to get back to east coast time.
Education,I’m off to LA for fun in the sun with my best friend.
Education,We at mind the gap are a happy and loving lot.
Education,The Shakers say it is a gift to be simple and a gift to be free.
Education,So I haven’t been great at blogging lately especially since I returned from vacation.
Education,I met him two weeks ago before I went to the beach.
Education,A rental for a week for your family but a house to someone else.
Education,They wake up early in the morning to play together.
Engineering,So I think I'm getting stupid... and it sucks.
Engineering,Okay it's been a while since I've put some of these up but I was waiting for some good ones.
Engineering,So I was going to write today about how I'm getting stupid but that's gonna have to wait 'cause I am a GENIUS.
Engineering,Someone remind me never to drink tea in the afternoon.
Engineering,So I really need to do something about how this looks huh Well I'm lazy.
Engineering,So I'm thinking (this just means passing thought not definite) of getting a nose job.
Engineering,Pull up a chair and mainline the ginko it's time for last night's dream: I'm at home with my sis and her husband about to watch a movie so we dim the lights.
Engineering,I spent so much money yesterday and more to come this weekend.
Engineering,Guess what I saw on the way to work today (a perk of living in the Nation's Capital) Now don't quote me on this 'cause I have other theories too but I saw what I think was a Harrier Jet.
Engineering,So I checked the MTV fantasy thing and unfortunately e kicked my ass (something like 268 to 170) BITCH Just kidding I won't know the break down until tonight I could only check out the total score.
Engineering,So my new or revisited obsession right now is the Real World.
Engineering,I got really angry at my hair last night 'cause it's kinda long.
Engineering,Boo Did I scare ya I'm cold right now.
Engineering,Okay yeah I know I already updated this once this afternoon but I have something to say now.
Engineering,I'm not sure if this is a valid feeling.
Engineering,I had a very interesting weekend.
Engineering,I think this is why I'm in such a good mood: Let's do it Workin' all week 9 to 5 for my money So when the weekend comes I go get live with the honey Rollin' down the street I saw this girl and she was pumpin' I winked my eye she got into the ride went to a club was jumpin' Introduce myself as Loc she said 'You're a liar' I said 'I got it goin' on baby doll and I'm on fire' Took her to the hotel she said 'You're the king' I said 'Be my queen if you know what I mean and let us do the wild thing Wild thing Wild thing Shoppin' at the mall looking for some gear to buy I saw this girl she cool rocked my world and I had to adjust my fly She looked at me and smiled and said 'You have plans for the night' I said 'Hopefully if things go well I'll be with you tonight' So we journeyed to her house one thing led to an other I keyed the door we cold hit the floor looked up and it was her mother I didn't know what to say I was hanging by a string She said 'Hey you two I was once like you and I liked to do the wild thing' Wild thing She loved to do the wild thing Wild thing Please baby baby please Posse in effect hangin' out is always hype And when me and the crew leave the shindig I want a girl who's just my type Saw this luscious little frame I ain't lyin' fellas she was fine The sweet young miss go gave me a kiss and I knew that she was mine Took her to the limousine still parked outside I tipped the chauffeur when it was over and I gave her my own ride Couldn't get her off my jack she was like static cling But that's what happens when body start slappin' from doin' the wild thing Wild thing She wanna do the wild thing Please baby baby please Wild thing Doin' a little show at the local discotheque This fine youg chick was on my jack so I say what the heck She want to come on stage and do her little dance So I said chill for now but maybe later you'll get your chance So when the show was finished I took her around the way And what do you know she was good to go without a word to say We was all alone and she said 'Tone let me tell you one thing I need $50 to make you holler I get paid to do the wild thing' Say what Yo love you must be kidding You're walkin' babe Just break out of here Hasta la vista baby Wild thing.
Engineering,I'm thinking of making up a faux excuse to go home.
Engineering,I'm getting so sick of Creed .
Engineering,I'm like a zombie right now and I've been sitting in a strange position for the past 2 hours so my butt's kinda asleep.
Engineering,My last entry got me thinking: Would you rather be smart like us (only my friends read this and I'm not friends with stupid people.
Engineering,Go me I'm 3 lbs from my target weight.
Engineering,So I checked out that place and I'm gonna give it a favorable review.
Engineering,Tonight I go look at that place I was talking about yesterday.
Engineering,To begin today a little update.
Engineering,Today SUCKS And it's only 9 I can't wait to see what happens later.
Engineering,I am a marketers wet dream.
Engineering,I don't really feel like writing today.
Engineering,Shit... Back at work after a kicking New Year in Manhattan.
Engineering,I had a weird dream last night about acid rain and the Looney Toons.
Engineering,So as the day rises anew I contemplate the efficacy of my rapport with the human species.
Engineering,Well I finallly got arount o doing something with this site.
Engineering,So I kicked Netflix into high gear.
Engineering,A few things today: I was listening to the radio this morning and some people are nuts.
Engineering,Well here's another dream it didn't come last night 'cause I woke up every 10 minutes for some reason but rather yesterday napping in the noontime sun.
Engineering,I have seen the face of god and damn that boy is fine.
Engineering,Yeah I'm messed up I just spent the last hour and a half staring at a chicklet So much has happened since last we talked.
Engineering,I'm so bored that I'm playing a rubber band rendition of Mr. Sandman : Bum-bum-bum-bum Mr. Sandman bring me a dream Bum-bum-bum-bum Make him the cutest boy I've ever seen Bum-bum-bum-bum What time does Michelle skate tonight 'cause I may wanna go out.
Engineering,So something in the hall is making noise like a wind up toy.
Engineering,So did you catch Michelle Kwan's performance last night It was pretty good.
Engineering,So I'm back on a dream of days past ( see past ).
Engineering,Good Morning Good Morning we've talked the whole night through good morning good morning to you.
Engineering,So it's sunday night and I'm trying to decide what position I will play in this new society that I have become a member of.
Engineering,I had a dream that I came home and there were a dozen boxes of Harry and David pears on my doorstep.
Engineering,Happy freakin' Valentine's Day to all you.
Engineering,How 'come cartoon pigs all have stutters Porky Piglet I'm sure there have been others.
Engineering,So I've been watching the Olympics a lot.
Engineering,So I'm thinking of getting another tatoo.
Engineering,I'm officially the stupidest person in America.
Engineering,I am officially - borderline - alcoholic.
Engineering,CAN YOU FEEL THAT AW SHIT OOOH-AH-AH-AH-AH It's friday.
Engineering,Sometimes I'm not the brightest bulb on the chandelier.
Engineering,Someone just googled to me by searching for: 'Communism in North America.'
Engineering,I just read my horoscope today and it said: 'Don't even think about working today you have no focus.'
Engineering,I just got my delayed hangover I almost booted in the bathroom before.
Engineering,Happy friday I'm happy and also in possession of certain keys to a certain apartment.
Engineering,This week has been insane at work.
Engineering,Hello all I've been itching to get back into the Blog thing for a while.
Engineering,Awesome it's a four day week then a four day weekend then another four day week.
Engineering,I was on the Connecticut Post's site wondering about the recognition of Massachusettes' marriages in my home state.
Engineering,So I get my LSAT scores back next week and I've been all over this forum where people are talking about admissions etc.
Engineering,I'm finally home well at work.
Engineering,Felling Good Nina Simone Birds flyin' high you know how I feel Sun in the sky you know how I feel Breeze driftin' on by you know how I feel Its a new dawn its a new day its a new life for me yeah its a new dawn its a new day its a new life for me ooooooooh AND I'M FEELING GOOD Fish in the sea you know how I feel River runnin' free you know how I feel Blossom on the tree you know how I feel Its a new dawn its a new day its a new life for me And I'm feelin good Dragonfly out in the sun you know what i mean dont you know Butterflies all havin' fun you know what I mean Sleep in peace when day is done that's what I mean And this old world is a new world and a bold world for me Stars when you shine you know how I feel Scent of the pine you know how I feel Yeah Freedom is mine and I know how I feel Its a new dawn its a new day its a new life for me (Free styling) OH I'M FEELING GOOOOOOOOOOOOOD.
Engineering,So I was sitting on the john the other day and it was all rocking back and forth.
Engineering,So I found this site in a gay magazine.
Student,Hmm...it's been a while since I ever use a blog again.
Student,Haiz...today planning to go orchard to redeem my Jolin's Mini Concert tickets...Never know that there will be so many people redeeming it.
Student,Wahhhh I cant believe I am SOoO unlucky Remember yesterday I said that I was going to Orchard to redemm my tickets Well yeah indeed There's leftovers for the tickets in the hello shop.
Student,Ugh I'm damn sway...Havent been writing for awhile lately eh Haha Early in the morning go down the road to hop on my father's car and nearly tripped on a couple of 'invisible' stones It is camouflage in the grass by the way...that's why I didnt notice it.
Student,Weee Today is a saturday And tomorrow I'd be going out...
Student,Within the next month I plan on registering two different domains and creating websites for each.
Student,Yeah I went to go see that movie on Friday and ironcially I'm making this blog entry 'the day after tomorrow' from the POV of it being Friday.
Student,Apparently our series with Kilgore was only a one game series instead of a best of 3.
Student,Yep that's what MapQuest says for the time to get from Dallas to Sulphur Springs.
Student,Coach Gibbins called my house today while I was out seeing Shrek 2 (which is just as good if not better than the first).
Student,I know everyone loves to be out of school but it can get extremely boring sometimes when there's nothing for you to do.
