labels,text
35,okay folks i'm looking for a new job.
35,a very sad tale from a scary city A Roll Call: Decrepit Rooms to Wrong Pills Broken Homes | The Operators: Voiceless Defenseless and a Source of Cash (April 30 2002 As operators and providers profit from adult homes state inspection reports show that many of their residents go untreated and unbathed.
35,mm ... words worth a thousand pictures - 'i love you'
35,I adore Matlock but it acts as a morphine injection when I watch it...and I don't think I should combine percocet and morphine.
35,A thought that just crossed my mind just now: Is there ever a case where one word is ever worth a thousand pictures
35,Pink's already done not sure about Phoenix tho'.
35,PS - Matlock kicks Murder She Wrote's ass any day of the week.
35,How about Pink or the Phoenix in Carytown or Chop Suey Books
35,I prefer to be whipped only by quadriplegic midgets who can play the Star Spangled Banner on a $5 Casio keyboard with their tongue.
35,allen plummer likes to whip himself with strawberry flavored twizzlers candy.
35,LOOK OUT WORLD ANGIE ON DRUGS RUN FOR YOU LIFE HIDE THE CHILDREN Love ya Angie ;-) Hope you feel better
35,Oh I know you were joking about my joke Mir... That was just a preemptive comment on my part should I start to say REALLY weird shit.
35,Okay I guess from now on my humorous remarks will come after the serious ones.
35,okay maybe i'm not getting something angie but you see my comment was a joke in response to your joke.
35,I would have put a hyperlink for the article but that site requires a password to read their articles.
35,You're right..Johnathan never worked at Kings MF Dominion.
35,thanks for posting the article mir - if possible please post a hyperlink to the story.
35,i'm sorry that i didn't let the group know but the washington post article was an editorial.
35,'He was held for three frightening hours and then released without being charged.'
35,had a dream last night i thanked mick jagger for sympathy for the devil he seemed appreciative
35,the reason this man was arrested and held in a filthy cell for 3 hours - The Transportation Security Administration has declined to discuss the incident in detail.
35,In opening to the abundance of the Universe anything is possible
35,hey angie - where exactly is your play taking place
35,Angie you wrote this to Allen: 'How did you manage to stumble into this delightful gathering of the slightly maladjusted' Some of us happen to be hopelessly maladjusted Thank you for your time... and patience...
35,i also worked at kings dominion.
35,By the way thanks to all my fellow bloggers for keeping me entertained while I am bedridden.
35,I do make my own Kahlua actually.
35,allen is a transgendered sex columnist for richmond magazine.
35,When I was poor illegal immigrant of only 15 wearing nothing but a mullet ruffled denim skirt and fishnet top Ben picked me up in a lime green 1975 Honda hatchback on the corner of Broad and Belvedere and I became his bitch.
35,that would be a favorite phrase not a favorite word
35,my favorite words: here take this bag of money.
35,some of my favorite words: snatch yip pancakes
35,some of my favorite words: spooky whoopsie silence
35,hey angie we know you got it baby - flaunt it : ) and yes allen i did look at the link and it was very spooky.
35,I couldn't get it to work actually.
35,Did you guys even look at the link Jeez...
35,Unlike such women who need Halloween to find and exploit what sexuality they feel they lack I use it as an excuse to flaunt publicly what I normally (for the sake of societal propriety) downplay.
35,i think ted rall has lost his goddamn mind.
35,yeah i noticed that one year when ben and i were at a halloween party at shockoe arts center.
35,Speaking of Catholic School Girls there was a recent website that talked about how women now use Halloween as an excuse to dress sluty instead of scary.
35,I wanted to but my honey and myself are SWAMPED with school work.
35,'One more day 'til Halloween Halloween Halloween.
35,can't read it without a password so here's the article Hady Hassan Omar's Detention By MATTHEW BRZEZINSKI Hady Hassan Omar had made up his mind.
35,the dinner was good thanks miriam
35,LMGDAO That website is too damn funny...
35,Saddam Hussein was sitting in his office wondering whom to invade next when his telephone rang.
35,I hate these 'What kind of...' blah-blah-bullshit tests.
35,'If it were all so simple If only there were evil people somewhere insidiously committing evil deeds and it were necessary only to separate them from the rest of us and destroy them.
35,That would be a mock version of the infamous 'I am God' sniper letter.
35,what the heck is that allen did you make that up
35,Yes thanks to Ben and Mir...
35,and you knew i would be the first post :) thank you all of you who showed up to the big blogger dinner it was a grand success and i for one had a smashing time.
35,tonight is the big blogger party pasta luna 6:30 - if you have any questions etc.
35,i think we should change the template on this page to the robot template.
35,the only senator to vote against the usa patriot act is dead.
35,these crisp cold morning certainly do wake me up ... but not as much as tongues of flame.
35,i have just made reservations for 9 at pasta luna 6:30 sunday.
35,my roommate still keeps her air conditioner on at night.
35,I haven't slept in seventeen days yet I'm still behind on laundry
35,you are right jennifer i did state that dates were very unwelcome but what the hell i thought since you were coming all this way to eat at pasta luna that i shouldn't put the same restrictions on you.
35,and jennifer will you be bringing your friend de boy (isn't his name johnathan or andrew or ducky or something)
35,I'm there like white on rice... or more accurately carbs on pasta.
35,we will be meeting at pasta luna on sunday at 6:30 - if anyone needs directions or just advice please incessantly email ben at work.
35,there's an upstairs at pasta luna
35,Did someone mention pasta......ME like pasta.....where pasta...........oh no pasta here.....
35,good morning all ye fellow bears
35,pasta luna is very loud difficult to hear what everyone is saying but perhaps it will be different this time .... angie and i are seeing laurie anderson tonight at u of r coooool
35,you know ang the service there is awfully crummy.
35,As for the Blogger dinner...I vote for Pasta Luna for the following reasons: a) I love Italian food b) The portions there are huge c) They have creme brulee which is the food of the gods as far as I'm concerned d) While I loved the food at India K'raja the service was awful and I suffered from a sad tummy afterward e) Did I mention I love Italian food f) You know what I REALLY love Octopussy.
35,i know jimi will appreciate this article: For Bush Facts Are Malleable Presidential Tradition Of Embroidering Key Assertions Continues By Dana Milbank Washington Post Staff Writer Tuesday October 22 2002; Page A01 President Bush speaking to the nation this month about the need to challenge Saddam Hussein warned that Iraq has a growing fleet of unmanned aircraft that could be used 'for missions targeting the United States.'
35,i have the song 'stuck' frozen in my head.
35,i have the song 'frozen' stuck in my head.
35,that was funny angie - (not as in Dr.
35,those guys were just illegal immigrants so the sniper is still at large.
35,if this is the sniper that was caught today then he (they) were extremely disappointing.
35,ben is lying - he said he would be fine going to pasta luna.
35,the places to go for the dinner have been narrowed down to india k'raja and pasta luna.
35,what's up with the blog - it's all blue.
35,Ample choruses of song ye shall receive.
35,if i hold my breath long enough i see the face of god and He says to me boogie my son lay down the groove and boogie unfortunately right about that time i pass out
35,what warbot had to say about me Gatekeepers in paradise by R. Robot 'There could be some unwelcome consequences' said Mir this week in a dream I recently had.
35,Interestingly enough I sometimes believe in the world moreso than myself...
35,angie your last posting on deeply breathing made me cry.
35,Mir - In my opinion yes one can sacrifice one's mood for the happiness of another.
35,can one sacrifice one's own mood for another's happiness are some of us connected in some type of stronger way than others or is it something we just tell ourselves in order to feel more significant - less ephemeral
35,group: i apologize for using the blog in this way but i just wanted to let you know that i'm home sick for those of you who email me.
35,I would counter that there is now a precedent for federal court intervention in federal elections and that there is a constitutional basis for it.
35,Let's get the record straight about the 2000 Election.
35,A stay would be 'the only means of protecting the integrity of the federal election process' Republicans argued.
35,from the secret city - what does 'ad-free my fellow traveler' mean
35,i love the language and voice - i wish i had written it In a true universe there would be a place where love and marriages go to die rapture's own version of the elephant's graveyard.
35,When You are Old W. B. Yeats When you are old and grey and full of sleep And nodding by the fire take down this book And slowly read and dream of the soft look Your eyes had once and of their shadows deep; How many loved your moments of glad grace And loved your beauty with love false or true But one man loved the pilgrim soul in you And loved the sorrows of your changing face; And bending down beside the glowing bars Murmur a little sadly how Love fled And paced upon the mountains overhead And hid his face amid a crowd of stars.
35,The Second Coming Turning and turning in the widening gyre The falcon cannot hear the falconer; Things fall apart; the centre will not hold; Mere anarchy is loosed upon the world The blood-dimmed tide is loosed and everywhere The ceremony of innocence is drowned; The best lack all conviction while the worst Are full of passionate intensity.
35,'In August the historic Shugborough Home (Staffordshire England) announced a job opening for a hermit to live temporarily in a cave on the grounds (running water not available) and scare away trespassers; an administrator was said to be astonished at the large number of applications.
35,my job is so incredibly boring - there's nothing to do.
35,i think we should put this man's blog on our site 'To function as non-homeless a person must be able to establish and maintain a certain level of community -- the anxieties prevent me from doing this' Barbieux writes.
35,fish and chips fish and chips fish and chips
35,The drool can be a bit overbearing at times.
35,ben where did you find that wacko homestar site
35,just had thanksgiving dinner with my family.
35,if i don't cut it out i'm gonna kick my ass i mean it
35,Bad Poetry I want to write bad poetry The kind that makes you cringe.
35,Happy Thanksgiving everyone eat lots of toast and popcorn
35,i am driving myself to drink nag nag nag nag NAG all day long i wish i'd just shut up but no i just keep on and on and on one day i'll let me have it and then i'll know who's boss oh yeah
35,luke is a former employee of wachovia (he worked with ben and neal) a christian and an all-around nice guy.
35,i don't know why people drink my fellow traveler.
35,had a dream about luke last night.
35,why drink and drive when you can toke and fly
35,i just got ben's christmas present through an auction yay
35,Ben - I did not answer the questions because the rephrasing seemed to suggest that the words weren't read at all which annoyed me because I was in a mood conducive to such.
35,just read angie's site - you go jamie lee curtis and let's hear it for soft fatty little tummys and back fat i have honestly thought at times that i was the only woman with back fat.
35,i miss emailing stupid comments and questions to ben at his workplace.
35,I actually have been hearing about this for a while since the guitar player for my band works there at the SPCA...he said he wished that he were treated as well as the animals were so apparently they're livin' pretty swanky.
35,the new 'state-of-the-arf' shelter - this makes me proud to be a richmonder The Cat's Pajamas Richmond SPCA Opens Its Deluxe Animal Shelter By Don Oldenburg Washington Post Staff Writer Tuesday November 26 2002; Page C01 RICHMOND When you walk into the Richmond SPCA's Robins-Starr Humane Center -- an animal shelter -- instead of hearing pained howls and barks you get soothing strains of Mozart or New Age music.
35,interesting how you criticized her questions.
35,from this modern world Your mind bender for today This definitely qualifies for the 'Are they out of their frickin minds' category.
35,mir's movie reviews 8-mile - good film.
35,did i happen to mention my lack of a halloween bear
35,- My thoughts and actions may or may not be the result of societal influence.
35,let me rephrase: are you stating that societal mores are irrevelant to you and that you think each individual should determine their own responsibilities as opposed to having it dictated to them by a governmental body or group of individuals
35,In my opinion these are questions that a society asks for itself.
35,you know the more i think about this the more it just infuriates me.
35,Back from Oblivion Hi guys I won't be able to make the dinner on the 14th but Sara and I are throwing a Christmas Party that evening so please feel free to come by after dinner.
35,hello i'm working at home here - need some entertainment where are all the blogger folk (and yes that is a cat stevens song)
35,i still don't have a goddamn halloween bear.
35,celine dion please get out of my head
35,You and yours will be in my thoughts John...I hope everything turns out okay Fennie will miss being antagonized by Burne but you need to stay at home with the wifey :) Good luck
35,The Virgin Mary's got good bush Holy bush Sacred bush God's bush
35,is madness the only path left to utopia
35,question: effect or affect - The invention of the laser beam took out the (effect/affect) of environmental variables
35,Oh yeah hair pie...I first heard that one in 'Revenge Of The Nerds' at the tender young age of 7...I didn't really get it.
35,a nomination for the most disturbing euphemism describing the female genitalia: hair pie
35,I have thunder in my pants.
35,we need to find the people responsible for this sort of foolishness and kill them Garfield: The Hollywood Reporter indicates Director Peter Hewitt ('Thunderpants') will helm the live-action version of the comic which will involve fights between a CG Garfield and Odie.
35,It depends upon the tempo of the music and my mood.
35,Hrmm I wonder what fight scene you are imagining.
35,does the fact that i imagine d&d fight scenes while listening to rush in my car make me a geek
35,yeah i knew the posts didn't look appropriate juxtaposed but damn that vs fashion show joke was good :)
35,That post was in reference to your comment about the VS fashion show btw.
35,as you read this section of the article and perhaps the rest of the article keep in mind that these soldiers were trained with U.S. money and support: But in the middle of Dianna Ortiz's torture something distinctly inimical to torture happens.
35,i guess the same could have been asked about the victoria's secret 'fashion show' tonight.
35,so ben do you think you are getting more work done now that you are not bombarded with emails
35,group: from now on if you email me do so to my home address.
35,ben and i have a new radio show and occasional tv show we have yet to come up with a name for it so suggestions are welcomed.
35,doesn't the soul ever get tired of trying and wish to extinguish itself is that what people mean when they say they are 'emotionally dead'
35,how long till my soul gets it right
35,The bill would allow immunity from liability for companies that make faulty antiterrorism devices or technology and would make it difficult to sue companies that make smallpox vaccinations if the vaccines cause illness.
35,we were all in the deep and starting to thrash.
35,About a month ago I told you all that Paul Wellstone was the only senator to vote against the U.S.A Patriot Act.
35,I am much better than I was three days ago.
35,ipanema will be the restaurant -
35,A reminder for all you frequent readers of the blog: there is a dinner party on dec 14th at 6:30 and all are invited.
35,good joke for the first article- i guess you could say those guys weren't 'cunning linguists' - get it feh.
35,but seriously angie i do hope you feel better soon.
35,Glad I could be there for you.
35,angie i just got the image of you eating like a squirrel.
35,Woo-hoo Lotses and lotses of food I hope I can eat it by then.
35,Thanksgiving is alway the fourth Thursday in November.
35,okay when the heck is thanksgiving why can't i just die
35,today is national teddy bear day
35,do we have a road to glory game this sunday
35,Tori Amos Scarlet's Walk (Epic) Tori Amos is one of America's most polarizing artists with each album predictably regarded as a love-it-or-hate-it proposition sure to thrill every fan and aggravate every hater.
35,man chris you are living the sweet life.
35,here here sorry that i missed your call yesterday - but it sounds like you had a mondo cool time nonetheless - it is long coming and well deserved i had a vision from 'Ferris Bueller' when you described the car you got and then it drifted into something from Shadowrun.
35,A quick note kids: Life has a funny way of working out (to paraphrase Alanis) and the irony of it all is a balm to sooth even the deepest hurts.
35,i live now on to... zzz...
35,The harder I grit my teeth The brighter the sun
35,yay my white magic works again now back to the dark side... muahahhahahha.
35,Thanks Mir it worked Julie came back home for another week on the couch.
35,Ok everyone we're off to the doctor again (weekly visits from here on).
35,cold justice indeed this devious riddle of steel
35,i totally agree with your four agreements ben.
35,To be dug by someone you dig is one of the greatest joys of life.
35,I agree with John's comments re: TTT.
35,Merry Christmas Eve Watch out for Snow Bear.
35,Karma Police arrest this man he talks in maths He buzzes like a fridge he's like a detuned radio Karma Police arrest this girl her hitler hairdo is making me feel ill And we have crashed her party This is what you get this is what you get This is what you get when you mess with us Karma Police I've given all I can it's not enough I've given all I can but we're still on the payroll This is what you get this is what you get This is what you get when you mess with us And for a minute there I lost myself I lost myself And for a minute there I lost myself I lost myself For a minute there I lost myself I lost myself
35,For those that have not seen Two Towers yet read carefully.
35,Having grown up in Mississippi I can say with some certainty that I agree with my future husband about his assessment of Lott.
35,chris i compared strom thurmond to adolf hitler not trent lott.
35,It seems to me that neither Republicans nor Democrats ever really discuss what I would call politics.
35,Oh Mir -- it's nice to see that things haven't changed As offended as you might be because Lott stepped up at the birthday party of a man who has lived ONE HUNDRED YEARS and said something vaguely nice about his past I am 300% MORE offended that you have just compared Trent Lott to Adolf Hitler.
35,because of the karl and maggie show exposing trent lott's record he is resigning from his leadership post.
35,I have nothing interesting to say but I wish good things to all.
35,actually on the 27th at any time.
35,T - the only time that i could participate in some type of coffee thing would be on the 27th during the day -
35,go julie i hope everything goes well john.
35,that trent lott card is fucking hilarious you should send that in to his office.
35,So what have I missed... / sarcasm Ben -e-ha-ha...
35,Congrat Dave FYI I too am a confirmed bachelor.
35,i like to think of myself as the diane keaton of the group.
35,that is so sweet that Whiteside has proposed to his girlfriend.
35,Topping our news today Satan has reported that he is opening an outdoor skating ring in Hell to take advantage of a sudden change in climate (see related story 'Hell Freezes Over').
35,my god it's after midnight on a weekday and i'm still awake and talking to a computer screen.
35,btw what the hell happened to triebley
35,come on everybody let's entertain the handicapped boy
35,the latest for all who care: my car was declared a total loss by the INS company so i get a payoff to use against the $ i owe on the loan i originally took out to buy it.
35,Damn Has it really been three weeks since I last posted As the RTG people know Julie was readmitted to the hospital a couple of weeks ago.
35,Granted it's unlikely that CIA missiles will begin raining down on Berkeley or other liberal burgs anytime soon.
35,wtf... see karl - this is what we should have been talking about last night instead of this silly trent lott thing.
35,Mir -- I AM familiar with THAT kind of two-way (and no not from personal experience thank you).
35,Halle Berry may emerge from the ocean in a bikini with a knife but make no mistake: she ain't no Ursula.
35,apathy is the opposite of love.
35,Deanna is also in serious need of some Oil Of Olay Intensive Repair under-eye cream.
35,It just occurred to me...with Data's consciousness contained within this new (old) prototype it is easy to explain the character (Brent Spiner) gaining weight and changing in appearance over time.
35,i am going to eat a candy bar not just any bar a candy bar a bar made entirely of candy nothing else just candy in the shape of a bar a bar of candy a candy bar all candy nothing but candy shaped like a bar bar-shaped candy pure candy molded into a bar a candy bar a bar which consists entirely of candy a candy bar
35,i have an idea what a two way refers to - but i won't mention it in a public forum.
35,Greetings from the West Coast -- wanted everyone to know that I woke our little Benjamin up to make sure he was OK.
35,Eight o'clock Monday night and I'm waitin' to finally talk to a girl a little cooler than me Her name is Nona she's a rocker with a nose ring she wears a two-way but I'm not quite sure what that means.
35,had a great time at the dinner party thanks to all who came we missed you ben and allen hates me now because i made a comment about him being a sexual slave in front of his mother.
35,i have a plan as cunning as a fox who's just been appointed 'Professor Of Cunning' at Harvard
35,that is the funniest thing i have heard in a long time final.
35,i have a plan so cunning you could put a tail on it and call it a weasel
35,She came in through the bathroom window Protected by a silver spoon But now she sucks her thumb and wanders By the banks of her own lagoon Didn't anybody tell her Didn't anybody see Sunday's on the phone to Monday Tuesday's on the phone to me She said she'd always been a dancer She worked at 15 clubs a day And though she thought I knew the answer Well I knew what I could not say.
35,and how is this different than what you normally do around your house (just kidding)
35,on angie's site i think my favorite pic of her is the first one.
35,yeah if you would have died i would have had to avenge your death - studying martial arts for years under various masters in asia learning transcendental meditation fighting the forces of evil from within and without mastering various weapons and then finally coming back with my tone body in a skin tight suit and seeking revenge.
35,ben was in a serious car accident last night.
35,I thought it would be interesting to juxtapose these two articles... A bolder investigation would unearth the original U.S. designs for the weapons of mass destruction -- chemical biological and nuclear -- that now haunt the world.
35,I just found out i got an A in my non-fiction writing class and this is how it makes me feel: Well you should see Polythene Pam She's so good-looking but she looks like a man Well you should see her in drag dressed in her polythene bag Yes you should see Polythene Pam.
35,Treasure Planet is about a funny robot named ben
35,Can I get my friend from Atlanta to join in so she and I can reenact Holly & Cleo That was pretty damned pointless too and often performed under the influence of alcohol...
35,Can't hold a candle to Kingpin and Murphy.
35,it is show that the ben and the mir are doing together.
35,I used to hate hearing my prerecorded broadcasts...I think my voice sounds so nasal on the air.
35,dat show waz buhlsheet mahn yeah that was pretty cool.
35,the karl and maggie show was a great success.
35,I would have to vote for something by Blondie Talking Heads (early) or Elvis Costello (early) -- something from the mid- to late-70s because from 1980/1-onward New Wave changed into something slightly different.
35,That's nothing You should have heard him at 5:30 in the morning on the radio....
35,I give you life with Johnathan.
35,- I have decided that the Oklahoma City bombing was worthy of shock; September 11 was not.
35,chris you are cordially invited to the 'winter wonderland' dinner party taking place saturday december 14th at 6:30pm.
35,Hey...he may drive a Honda and work a corporate job but he's still rock and roll to me baby.
35,that is hilarious i can imagine the bomb dog sitting at his desk.
35,more lyrics for members of the circle of irony: Just Like Anyone So maybe I wasn't that good a friend but you were one of us and I will wonder just like anyone if there was something else I could've done So maybe it's true that your cry for help was oh so very faint but still I heard and knew something was wrong just nothing you could put your finger on and I will wonder just like anyone just like anyone Susan Oh Susan you were clued in you knew just how this thing would go a prognosis that was hopeless from the very first domino I guess I see it all in hindsight I tried to keep perspective despite the flash of the fuse the smell of cordite Now I'm in that place again and I know he can't come in to get me and someday he will live to regret me Susan I can see it now Oh Suzy - they get to me they can really be wearying but he threw me rope and buoy let me use his decoder ring there must have been some kind of parade we kissed for a while to see how it played and pulled the pin on another grenade Now I'm in that place again and I know he can't come in to get me and someday he will live to regret me Susan I can see it now Oh Susan the hope of fusion is that the halo will reappear it may be pure illusion but it's beautiful while it's here I had some trouble with the goodbye I checked my Roman candle supply and watched the vapor trail in the sky But I'm in that place again and I know he can't come in to get me and someday he will live to regret me Susan I can see it now
35,yes well... i was referring to the www.angryflower.com - bob the angry flower cartoon.
35,Miriam is sooooo cool oh my GOD it's crucial critical meltdown man a china syndrome of COOL oh MY GOD MIRIAM MIIIRRIIIIAAAMM
35,the bob this week is great - and yes ben you are bob and i'm freddy.
35,I like to think of myself as a chaise lounge shuffler
35,Meat on your bones is good for ya.
35,HOW ABOUT A PIANO ON YOUR HEAD THAT'LL MAKE YA HEAVY YESSIRREEEEE
35,nothing will make you gain weight faster than stability.
35,i hate you all so much.
35,if this keeps up we're going to give lyrics.com a run for their money hee heeeeeeeeeee
35,i love aimee mann - some lyrics from her album bachelor no 2 I can't do it I can't conceive you're everything you're trying to make me believe cause this show is too well designed too well to be held with only me in mind And how am I different How am I different How am I different I can't do it so move along do you really want to wait until I prove you wrong And don't tell me-- let me guess I could change it all around if I would just say yes But how am I different How am I different How am I different And just one question before I pack-- when you fuck it up later do I get my money back I can't do it and as for you-- can you in good conscience even ask me to Cause what do you care about the great divide as long as you come down on the winner's side And how am I different How am I different How am I different Just one question before I pack-- when you fuck it up later do I get my money back
35,I am swimming in a sea of chocolate syrup.
35,that is the goddamn geekiest thing i have ever heard.
35,the orlando pic and the description of my thoughtful and pensive manner were inspired by the website of the lovely and talented angie.
35,so you liked it eh i knew you would.
35,Many artists love to roll about in the deep rich oily goo of death and decay like so many bloated misguided swine.
35,(yeah a little melodramatric and a bit different from the Neil Gaiman character but heck i think i should be despair)
35,She wears a diaphanous black gown her small feet shod in black boots cautiously padding down the corridor.
35,my dog has a six inch clit
35,this sentence is six words long.
35,those park people are uptight man.
35,doesn't the lead singer of green day sound a little like homestar runner
35,i got it anyway because of burne i love me some burne
35,'...We are reminded that in power both the Nazis and the Soviets banned and burned abstract art.
35,too late for you knowledge you will not have
35,Miriam your email continues to fail.
35,tired is the color of my energy.
35,i'm going to see tori amos in concert fuck yeah
35,This is the work of an uber-cabbage
35,Angie - Don't sell yourself so short .....Get it....Sell.... flash for money.... having to pay others to... aw nevermind.
35,very interesting about william gibson - thanks for posting - where do you find this stuff
35,oops sorry - i'll do that now..
35,'This issue marks 15 full years of News of the Weird.
35,but then that would probably make people feel like they were OWED money.
35,i will also be unavailable on sunday.
35,I could flash my tits for cash
35,news alert: punchline is going bankrupt and will stop publishing.
35,johnathan i think i understand now.
35,we are not worthy to know - too much.
35,is she cuter than me wink
35,i'm in love with a girl who shakes her money maker.
35,I'm in love with a boy who has a sinus infection.
35,oh ben your irreverence never fails to amuse me.
35,yay the blog is finally posting.
35,Since I'm not anticipating checking in over the next couple of days Happy Lee-Jackson-King Day everyone
35,and yo ben put up some new scat in your secret city.
35,PLAGUE LOVE I GOT DA PLAGUE LOVE IT'S A GOOD KINDA LOVE YES I GOT DA PLAAAGUE LOVE
35,I was busy watching the backs of my eyelids choking on my throat and nasal congestion.
35,okay i'll assume that none of you sorry excuses for ponies did.
35,did anyone see the karl and maggie show last night i thought it went well.
35,if i could melt your heart.
35,nay john - it's happening for everyone.
35,Am I the only one who is not seeing any of these posts after January 14 on the website
35,the snow comes like snow in the night snow-like snowish snowy
35,i downloaded it from kazaa - listened to it 10 times so far.
35,yup - i have seen that video and it is good.
35,Dammit Mir...you and that song You got that stuck in my head the other night and I'm still fighting it.
35,Spoken Don't look at me Every day is so wonderful And suddenly it's hard to breathe Now and then I get insecure From all the fame I'm so ashamed I am beautiful no matter what they say Words can't bring me down I am beautiful in every single way Yes words can't bring me down So don't you bring me down today To all your friends you're delirious So consumed in all your doom Trying hard to fill the emptiness The piece is gone and the puzzle undone That's the way it is You are beautiful no matter what they say Words won't bring you down You are beautiful in every single way Yes words won't bring you down Don't you bring me down today... No matter what we do (no matter what we do) No matter what they say (no matter what they say) When the sun is shining through Then the clouds won't stay And everywhere we go (everywhere we go) The sun won't always shine (sun won't always shine) But tomorrow will find a way All the other times We are beautiful no matter what they say Yes words won't bring us down We are beautiful no matter what they say Yes words can't bring us down Don't you bring me down today Don't you bring me down today Don't you bring me down today
35,congratulations john and julie woo hoo
35,Congrats John I'll be thinking of your new lieblings and hoping for them to grow strong quickly so you can get them home
35,Julie delivered two baby boys yesterday: Aaron James Robinson 5 lbs 15 oz 18 3/4 in @ 15:12 William John Robinson 5 lbs 9 oz 19 in @ 15:13 Mom is doing fine recovering from her c-section and will be up walking around this afternoon..
35,Baby I remember all the things you taught me...
35,ben is signing the papers for his house tonight - congratulations ben
35,I must take issue with such a sweeping statement -- I for one am not 'culturally set up' to do this.
35,quote from allan gurganus: We're all culturally set up to look for that one other beloved object who will complete us and satisfy us and sate us and make us look good.
35,I now have True Blue going through my head.
35,Uma Therman can't hold a candle to Bea Arthur with a strap-on
35,ben had just made out with ethan hawke and i was getting ready to watch uma thurman strip to 'underneath it all' when the damn phone rang.
35,Personally I have nothing against predictable movies.
35,chris i actually saw the film mbfgw - and this was before it became 'popular.'
